"cartId";"productId"
43111;52432
32950;97140
20337;14721
30685;32724
39523;48893
35130;74418
6844;41676
45747;4438
12638;24307
4372;97559
2652;43962
29373;77025
8705;81284
3246;60248
19483;48774
41371;24869
46735;6620
12203;75703
17845;6743
42569;43875
15861;16776
15164;62148
46254;90811
41815;57231
45025;46820
8699;75553
25274;80571
9752;3002
10439;52428
20528;87726
34050;98165
26251;38045
3687;91699
49953;62489
46786;948
29808;68119
9922;90683
9661;40765
40499;27691
41427;99811
23492;80861
45436;98093
34570;24252
24210;69483
24018;96846
31228;3439
16422;56251
13986;54524
17852;85776
34169;50262
25816;95621
12004;10526
1683;59947
43973;38113
48344;19263
4715;81375
21994;72816
48695;10756
5230;57347
42697;98915
2439;80817
7299;41468
27090;65656
45656;56975
2015;6117
6069;92399
9080;84246
21470;69756
48109;28579
49048;45998
31253;20537
4541;13839
23100;28873
22817;40211
24244;85850
18991;308
40803;1323
17573;86601
13724;36288
29527;31689
17239;39331
3505;700
19841;69892
17186;83512
43073;34539
49147;19517
26650;80545
6188;53187
54;89280
1611;47919
11683;77985
140;17513
27722;96051
24137;55301
4429;17231
13648;95766
6750;31954
21393;4941
40886;278
2684;94827
29584;47443
43880;90128
15163;63427
46294;55731
8816;4381
9618;77787
15910;41653
1988;1329
16291;28671
48274;31597
18056;62832
43936;43192
9436;3907
41571;31968
8637;40084
14220;69767
23723;32160
19034;78881
6875;32803
26065;14552
4506;51181
1150;50659
42118;83134
32558;50397
19898;26885
41322;41629
38370;48
2230;6162
28150;20607
25402;29212
13560;78456
14431;31377
25677;27311
30816;60652
1152;66588
46232;84111
18238;39010
19878;61731
291;23380
30120;70393
45454;72665
40716;64158
23979;51486
3698;60588
11967;21309
30786;98065
48772;71066
22416;71465
29666;48932
42838;94986
32924;95754
15940;43412
1345;15593
10498;62208
33313;63288
27882;74280
32041;57916
17828;22085
47322;25330
24860;12223
46098;54850
44310;54508
45417;60406
29626;34804
27443;8228
40566;84875
45744;42847
21465;74074
8515;44343
9252;31983
46147;46926
29996;92309
9652;4740
41436;69962
35548;36068
47524;11512
35712;7881
34169;84528
24379;68204
37305;67742
16984;13031
19005;75532
18605;50030
5978;39941
22285;55229
33963;714
31562;81494
980;17541
40938;49205
29970;86646
36313;99472
22126;39836
14324;80703
43293;7910
41934;48224
17225;84753
35383;29001
4261;40850
44306;79932
9347;6259
26492;12048
40395;62920
35804;55329
21086;55247
12028;68672
16179;87194
14729;48387
33852;28818
27041;98686
6399;31302
32675;52035
41012;25680
42124;20741
42387;4134
7308;51838
14580;42830
49181;94663
15818;64168
10801;37146
49336;35045
42806;10511
34328;71059
32856;80679
6192;35639
44328;6230
32380;18865
18699;53797
40840;45056
42722;26715
46456;34529
49062;40378
44381;28372
7481;28690
47691;84659
2286;69134
37604;48727
11817;45849
10132;60451
33797;35265
44798;58916
26318;32035
2242;12517
5398;55261
19155;18583
24519;24310
34574;41504
16365;83377
5540;92466
46747;14483
45637;47222
9909;73767
16983;59468
27963;45133
8764;72990
38672;52605
17947;58367
3858;39102
48171;98722
1021;80607
28677;94402
13147;2440
32489;9643
40095;11573
12842;90807
41639;57011
38738;63281
23602;47637
26470;32043
46641;36713
45402;76693
46634;46796
43303;76740
41125;88207
7502;81948
46956;74509
38627;58412
30521;28863
12125;25416
44881;26890
25901;96965
6389;93725
425;89395
40290;47828
36700;71377
24238;50490
48613;37923
12927;17147
17153;23722
16821;13560
13462;64810
17262;17673
37960;64405
27701;74600
26973;38871
44652;51235
23478;96308
3324;23641
27905;15060
31930;51919
15387;30195
47499;33193
8650;68129
30989;63095
518;54099
1351;2426
42598;94114
32686;88236
34190;2852
34049;2697
23325;10169
37964;46771
35894;81518
18350;36662
44580;24086
44997;48183
38673;23639
26443;44161
9672;73122
20010;83481
41566;64243
37685;46946
37847;13317
34901;9730
22894;94686
11460;25490
48259;52810
3838;9688
19444;18875
1888;84534
20022;13362
44357;34322
1942;9872
11516;54530
23515;90392
6452;16335
16212;83056
46848;4648
32020;42823
30768;41662
44272;73813
19683;32464
31652;58269
29156;83099
47765;84567
26681;26995
41425;99569
38396;42159
31226;51680
18579;28217
15774;53503
6078;51694
41766;76208
11788;31707
1467;37614
18373;2698
31919;43028
14896;21655
18267;47844
34917;89053
4425;49879
43061;98678
40636;50973
16899;17241
36692;78765
45217;93746
18394;19305
34167;63315
8329;64795
24056;35777
36771;72832
19858;10246
34525;89074
35001;7572
38734;11994
17344;87587
29044;22720
10616;38354
15391;39770
48302;30624
6388;35382
6261;42784
23943;93080
23265;56506
8073;4742
38288;16188
49817;43490
1963;60913
33958;66823
2643;72750
7036;36748
14863;13401
25007;10342
38839;82618
3786;53930
29332;33661
26645;51619
31677;58699
4834;39983
9759;89713
32382;58185
44560;98441
35921;28077
17575;34872
4383;86286
16874;320
29564;52376
12680;11953
23564;96398
46875;62588
38658;34442
11829;80842
37;14287
20363;85859
27522;3123
30477;21325
12683;25345
49715;54903
12989;11877
36683;82110
22468;34033
45906;320
42791;86753
21149;17045
19710;59816
27178;33398
32566;49094
35708;14424
9780;37820
29917;78746
1748;83331
47738;19714
27812;63851
26770;80840
14629;10415
21235;12920
22175;4018
26217;53073
35208;85198
36594;68633
9347;82859
34613;97079
15782;72130
7149;57948
17571;58366
43405;76450
5500;88497
35619;14041
14922;69001
911;40670
26861;21777
11068;8663
27807;79279
8195;26141
14227;24887
30312;7269
47657;12285
11446;79887
28038;32908
4225;61008
49638;54054
28;87761
14874;98054
10289;68517
45974;51685
45131;23913
45384;41110
27180;19064
30510;82611
33023;36403
21873;87529
34712;18873
44546;89791
49570;25276
17873;10522
24766;84568
25363;90639
29207;76958
35966;65736
10093;18240
29033;88279
4356;73953
44257;97382
26183;84720
32545;97555
25192;33646
1343;41780
31268;46568
33759;88974
15701;8033
20664;30841
18045;35455
10012;4315
19429;93885
21323;6135
17054;55174
18813;10014
36699;67282
25082;33621
44781;64314
1516;77264
27540;5692
23749;61322
22726;21374
22582;52651
23522;19036
15729;18836
3328;93568
30283;31889
33826;51764
40398;92175
3020;32576
22316;46984
20336;38811
23623;4341
5520;80597
39146;15364
31397;79823
27050;44499
11222;74913
3661;5474
9900;24401
3345;70192
46660;75143
31343;56888
43800;69691
46364;35524
13785;50798
28178;63898
5274;15327
21888;79472
37629;38550
34651;95936
5612;21536
327;62764
29664;76692
25379;73715
16837;29288
145;93059
40188;44860
20972;63114
28510;94070
602;30119
47445;15121
33205;42458
3385;65313
23574;66597
27889;86586
25775;27863
30713;17252
21023;79829
26992;11942
38499;68158
43175;8231
36379;54326
43868;5665
29382;69278
38671;10090
19351;95142
29334;88596
36844;36977
14068;62883
23739;97117
32922;40107
38831;84476
13050;85844
7807;69362
8728;27926
34574;43312
33545;79517
43070;60673
2803;6799
2492;6730
35191;76966
3027;776
22291;30426
6459;45456
22997;49081
16409;98980
16950;22927
9459;90741
10837;80252
155;55548
33874;90304
38074;64481
1126;51878
34629;67538
37119;56875
35347;18117
329;55784
30022;74415
22274;89416
3609;97329
47567;23674
2656;18651
49336;53435
23193;55538
49206;77041
32826;64458
14577;61832
49051;4901
49478;33027
24888;99505
19518;61440
31583;23346
8800;82553
46224;58204
4675;90193
14962;43301
29946;83523
23072;59444
21903;72180
11641;56633
40938;96845
29911;6009
5619;58876
17179;51793
12327;92760
27558;11007
19875;97381
28986;41259
4060;42027
39474;34638
44488;70371
48584;60107
35485;92978
6596;99384
32770;88446
25184;97901
1915;77838
21424;55526
34603;69259
46340;19840
18155;93366
21368;62798
29869;87537
443;97316
19862;50710
21638;77414
11372;77539
43381;58393
30792;81174
830;14585
23114;79811
7236;69126
28337;18692
12270;74127
47596;67903
15067;25494
23498;53128
33284;18622
26674;25085
14714;68505
33444;92978
25308;21201
12587;98163
1506;67439
10712;93272
42930;64916
4077;98634
19607;89847
29615;79123
3176;78315
14328;77867
35858;95311
43194;73735
8987;310
10041;26768
21235;26598
17932;16024
4782;81610
30925;33969
34266;70763
30939;93963
13560;59959
38006;66975
31317;52440
10384;4332
34803;99787
26293;85764
12982;84697
31280;72885
18548;27979
8459;76530
47307;6082
20735;51926
25436;95162
25819;39247
22442;13317
33193;60944
26963;60929
4183;57956
4648;58934
2302;19803
21753;63910
28852;50125
38671;23353
4811;57413
13487;3188
31066;35499
8643;78440
19065;43461
22360;64607
29919;97348
1203;74345
40443;86518
38605;78445
33055;81861
34443;13222
41034;42843
28768;21180
7479;87977
17342;99612
3904;14475
35935;40713
39673;29888
10339;57700
1556;21715
39388;70281
38057;17004
29430;84725
22361;97832
37911;46925
32863;42675
5340;3617
22717;56049
37879;13778
14487;46902
8616;58760
24726;41850
3088;91071
46790;68203
36321;53186
1879;86060
16596;80954
8201;7243
25470;56457
46779;38067
49331;36924
36510;74047
47967;83828
29699;37479
27638;49270
4188;59255
44001;25451
42126;99206
6111;94814
17149;36676
1407;55083
17146;7546
37286;51991
5942;27532
40526;71837
39169;15152
20342;28159
35310;91619
9715;14449
4286;43796
35243;29908
46161;41144
29416;67719
5882;94183
32481;13580
13267;85422
40214;71191
1539;74696
1671;8231
12838;91139
19042;69001
6593;28909
23447;99505
26138;33590
10006;93066
48594;58045
22328;1037
16500;86963
15260;20447
34606;29595
34530;63220
21620;92799
18968;23435
23527;44532
30335;14878
45490;27191
21410;18113
22032;50946
24322;13870
43164;37325
27009;93924
40615;66575
2096;62526
48050;4044
27413;67975
43825;93815
12339;24551
22746;73844
7917;99734
48989;57380
33498;79723
38773;31728
9736;98336
37683;15306
32226;42417
38123;36763
16779;22138
22198;46812
3646;94857
355;10304
5052;52362
2104;52117
21071;17445
44456;18684
22741;47997
21192;43006
28516;23906
25240;32851
9322;28522
785;77502
30905;49852
17452;7116
10187;62307
14001;78219
49540;45745
19059;82017
34762;64378
1190;71095
3020;25131
33931;67475
4734;66016
38270;23693
698;32694
29220;88880
9026;26604
11523;84164
21754;72940
45941;4166
31616;96758
28674;27523
41094;98960
22064;89943
17735;62891
5587;71521
6723;84125
6105;97284
24228;52093
14137;2971
3546;38797
30819;6456
38106;43471
19440;99468
4902;23150
13385;96108
28037;53431
38349;66587
14921;22746
27582;87986
43042;15856
33275;18582
40176;98201
23991;33588
20803;96471
45670;71593
35011;91263
18255;89338
38352;14279
36945;58791
34658;94545
11827;63392
8618;98370
21927;86285
15510;79856
69;62904
20749;14155
12660;64669
5002;11081
43317;88080
38024;37648
43819;98804
28494;18715
3665;23262
14483;36852
17712;64810
5986;20519
10132;37983
12445;15419
41789;47596
43803;6371
48804;30463
37272;38194
3465;6569
41879;25281
35599;16181
33802;85061
6329;51057
41145;64408
37025;42945
46361;65639
9440;99387
4013;98502
14979;21456
2015;46153
42222;70035
30888;50088
24259;14411
25196;73995
9612;79076
41531;8218
23501;82726
7870;17876
7546;93317
1699;14691
18791;83200
23487;25673
13524;33363
10002;56951
34459;57002
26627;49786
44049;89996
23537;34182
27197;61763
3802;98904
38070;19233
13249;58788
20334;82742
2658;24837
40700;52309
14700;56521
35613;29849
36313;87800
24799;32595
22076;85050
41008;6989
48062;72652
26973;15894
4579;74911
34287;83237
48200;87283
23381;50745
15012;71969
21413;26439
8954;33040
47953;8116
34630;33256
22673;21097
14870;30803
1203;88056
9452;1958
18457;37759
36772;21089
43473;63217
18665;49820
5255;26838
13070;36221
35098;78079
21104;21440
48688;80609
34401;34897
42705;15480
16761;79695
1089;83725
2013;90679
13176;89481
20165;58752
34598;35320
12107;41525
8098;6444
38987;45979
8597;91214
35097;66439
2026;17111
30223;12236
46480;24799
42030;39540
5948;77569
16091;82850
36540;53706
23489;81297
3595;14016
10428;5134
44278;36005
7601;64099
36963;78738
21941;510
2670;76994
42469;72665
17085;73765
132;71808
22734;8365
6208;94861
34235;26516
30345;58931
4220;33430
13801;19511
26101;93418
26702;74986
20360;95542
1361;3615
9066;44261
6575;35071
30008;13296
42278;19925
17936;38695
33289;73526
48537;36567
10542;46513
33458;81421
16746;44132
4652;80005
21109;59632
25931;78708
12130;51839
33086;86813
36384;35178
44701;74485
41054;11036
45603;8003
21305;27286
10889;18007
40221;55582
32834;25776
32744;1452
32794;11882
8858;14293
33361;56503
6468;74119
16773;92539
24591;78697
26587;37204
30698;35968
23459;98495
11796;31179
34387;46225
31185;80864
11682;67956
37597;90950
32265;88091
47629;84853
19749;35101
3101;9296
11086;12913
48645;19303
35821;33621
29482;1344
15207;76872
23439;55616
5991;19026
12946;21222
39347;81015
44831;22194
6218;59295
29819;56740
28708;81410
28440;40050
14327;37827
34218;90660
27737;89826
44586;35880
2356;27998
709;42837
43921;47808
22927;18177
38108;50519
17516;69159
33621;45216
7488;21341
11359;45077
29090;38413
269;70528
27785;94638
39403;65394
291;96594
41670;55758
44120;67373
12464;20721
26982;43831
20313;68166
28453;21362
912;35535
13732;48841
10631;74888
22500;7814
18106;29267
30836;31856
41311;59820
49110;47596
46805;63696
28492;95597
43836;75817
17005;62488
12969;33456
25990;22835
19145;8994
13194;70890
10778;41724
27030;46415
25850;15746
40050;95292
45676;68868
18258;25294
37406;84898
49474;59595
908;7931
12050;61433
19452;18149
30129;5997
20174;45002
25841;69269
37890;86757
41721;39341
42968;499
705;7048
17970;83418
17926;44195
43617;35767
10737;12560
18157;89329
36358;8629
34457;53635
5372;99518
16105;60099
9434;70077
501;58295
13411;80869
13514;65331
25651;67838
8130;60061
40148;68680
26830;2482
26595;79722
36833;52238
25056;10851
24478;26368
47277;27630
41538;5172
22586;98963
35244;23325
7078;43721
10077;76064
438;31656
42023;34798
30404;60077
40909;90511
21190;13688
10057;6208
30866;62031
19011;10185
29750;77843
33621;44164
35892;92847
36715;52320
25987;91815
49309;60560
43252;23793
30769;48429
13609;48928
40136;14893
2582;36440
3854;63577
38613;8299
47711;49041
29044;6508
33310;66690
3780;38228
16258;1073
38068;78051
19876;91665
30104;79780
20354;57078
46790;92160
21101;87053
136;34896
19167;98444
46169;66922
5057;45020
40541;87326
37695;80824
12766;40930
9959;17745
12381;91405
23079;18964
11905;51262
26293;75971
6740;29627
4230;56286
22050;43458
6646;42074
30428;11330
6556;78826
19780;53757
7279;55888
36965;79684
41526;44870
21336;75223
15000;80620
11945;29108
3497;32537
2980;14147
39486;35868
35815;58426
32161;76879
27196;46107
12501;67666
12256;75586
5147;88817
643;49895
10711;49695
1194;89558
39251;39498
30622;30537
4903;82234
18304;7817
15539;28419
47117;78229
10056;13451
22223;27627
41553;38093
33725;69237
39031;74681
2243;48603
168;35060
29883;41580
7853;13151
48694;37161
12746;72659
7574;82010
29193;8472
37003;37875
36020;15480
22260;4325
47001;66132
32812;18897
29935;59731
27115;85443
24828;72299
18929;70748
14452;51270
48400;25836
27586;33445
23887;92995
34973;99060
20801;15675
39958;35588
23484;48664
13682;58124
17020;12894
20477;10339
29117;51945
9463;99557
45091;44555
5522;77150
1953;96033
3027;21557
531;83445
35986;42498
19112;98438
32145;25874
4561;19928
34902;98787
29972;44356
32379;26930
17675;58126
49651;24657
26331;33910
9166;48868
45656;21623
26921;28313
4127;98349
47600;45097
20346;90859
3788;29832
35850;64120
34533;1690
22888;96009
15757;94377
148;69874
15455;19090
26852;61479
30275;95500
49962;1605
44494;23657
42695;79616
45337;30631
10750;14703
25807;40108
24018;52493
38510;41852
29578;10448
23195;13151
43881;6679
41554;60051
31893;65335
31006;45456
7654;95043
16300;75026
48306;30437
1115;38514
47204;79345
20491;95779
42693;59521
10198;98669
29240;80084
44964;69465
725;93120
20514;7557
24066;72150
144;73884
20008;89134
45007;26245
17422;49747
4335;71082
49911;38093
2448;26227
5718;54190
38263;82846
9558;12418
48885;78675
12358;16231
27250;88295
38707;87533
21529;76562
30412;80630
46203;94965
7336;6485
22217;27838
40888;91911
19266;90118
29481;20975
10964;8485
49190;53085
8106;93578
4086;20207
49933;85063
10307;33554
5967;44892
19745;22661
41502;24548
9041;92210
48618;54522
42001;82187
37693;36873
37393;4014
45191;85910
39159;7686
28066;19945
8569;27706
19297;72993
42008;52638
11675;10838
5969;63892
44874;37255
31166;12931
26514;90093
29387;7721
13187;47282
39170;63262
41935;14754
47272;51399
25437;82448
36521;16818
35643;41830
38905;77058
17107;63795
32107;34146
20923;3380
3485;61222
14313;77116
39606;94341
27125;24898
39430;16773
13870;66345
42088;44274
37094;78058
19459;2301
4230;27309
49125;9363
31700;75836
48289;48754
1306;97008
35684;19158
24331;52737
41000;67771
8108;49736
43957;47708
8780;87554
9572;5923
14782;4660
7358;61717
35294;63555
31931;11129
1938;95719
40502;4183
25916;44749
4895;1614
49815;40579
12520;97457
37469;77032
13460;45430
39704;89477
7189;46797
1655;39752
37344;68750
4147;94154
48478;91634
34753;11215
9607;65549
6251;63236
22899;72171
45182;70444
43756;32133
48294;56454
8606;73669
13166;695
21776;53476
13942;49727
19528;53160
33179;39626
14291;17533
3833;96321
20292;8557
33993;92881
46605;61427
49415;53343
38841;57707
39258;96535
13943;38453
12544;29544
16827;75671
37261;95534
37255;36879
4941;23848
49309;95200
1699;1093
26395;25330
34897;28685
38321;68597
21229;10488
28274;49269
38673;98776
35163;94562
36876;66916
3486;79023
18675;37839
27330;96904
18993;11339
44637;95376
39012;22961
38694;61391
31988;36856
37627;20728
36497;44296
14448;34299
3651;38464
10502;23920
43301;92617
43759;67719
47970;32133
47194;70015
21841;5548
44590;72247
20046;61093
22011;46834
28503;61576
32978;46120
27524;3973
35942;51755
22011;19785
8333;25291
37133;16801
4705;33179
34603;69024
37957;1406
42206;63956
48909;40949
827;6398
30987;23195
27153;94234
14008;16336
41137;2174
22446;3172
45071;19793
7138;60305
41726;95426
35582;28956
20273;54687
44470;29981
42173;11516
25240;17223
15099;1542
24356;30480
24188;10325
46817;17644
42845;30755
20822;29434
3867;98974
43534;23738
42669;72196
36077;39783
39448;40006
32655;70992
47104;46245
10522;27676
47337;93137
41980;12760
39700;77067
32850;65534
30647;61955
38266;71616
46419;61385
37212;23473
1412;85025
16051;32680
7235;4210
25944;81208
9257;10379
29741;97763
36765;80828
12241;82608
30955;10644
17020;36633
27109;83316
7838;22695
18243;48871
22706;47371
22547;21368
19818;90415
32370;45200
47033;20357
23937;30384
24675;31030
9482;12757
627;87277
49864;74544
34385;95422
1404;11522
11515;53456
36472;26151
8323;97838
30396;73636
378;63555
10942;58594
44304;58488
43468;20575
47673;13735
20809;71849
27988;81917
13243;59893
39280;53377
18537;83592
3974;17680
43094;87579
5414;48840
9357;90028
17193;23344
43617;24066
24679;71385
484;44881
28979;49581
17474;13768
22258;82472
49492;71079
23376;98010
38624;23872
27635;30432
46777;7922
36359;20000
33523;67211
4494;85006
11495;32658
38536;32807
45552;58331
17580;1118
37672;85458
42783;96029
16665;26174
22668;27806
27764;83848
21339;68096
47477;17086
39713;71686
46278;74057
24709;12370
36875;52749
5285;96011
22138;42673
28512;58868
18060;51760
21652;63067
25100;92106
32374;79006
13558;30123
36058;78712
26266;2570
23490;59283
19243;66216
8962;73296
7831;81081
36924;54219
6552;18560
45281;43747
47200;51315
49574;56216
25354;49637
27311;5645
19782;45226
11511;3319
29525;30559
47786;24583
41846;51509
48749;22020
30352;64164
24309;50099
48530;97237
44639;38690
28361;16117
17317;60409
39057;95586
35925;51450
35870;17551
37267;46544
40594;60261
47246;45315
27749;28152
21478;88259
13545;9720
19304;73979
27422;30114
31105;12595
30344;65015
35583;47711
44663;74154
5976;43453
36417;13341
4331;22330
9595;52335
4020;55222
39554;59776
23792;34518
15490;27557
20589;15184
43238;68097
17850;99977
15520;20199
6144;99088
21387;59970
43869;33052
20350;11776
13273;38880
4563;35594
26493;81882
49739;23035
783;2529
29757;99009
41502;9311
42048;42870
29010;30870
18034;61414
42841;30368
33326;65931
29585;82563
33211;97910
31998;78710
12354;92286
968;45415
1965;34040
26392;95891
37390;19076
35044;22463
37471;64719
24174;52720
32000;73700
18729;25128
35389;50175
38682;87700
19625;44801
19761;22924
29258;73603
4890;21528
38087;3225
49357;5244
1124;6988
34793;60952
4435;83621
12707;24677
245;59111
45971;33301
44739;40977
38548;79630
8098;86637
3092;12246
6219;86312
49172;52943
10003;62097
11554;29839
2297;23451
26913;16500
11430;36347
8053;31745
35183;54239
46801;64601
2247;2215
14217;90279
20145;26632
23698;95990
10148;51148
39776;16572
34944;98075
24249;95926
48444;96954
4326;16172
34258;40943
19365;19103
19240;70347
24677;31473
22396;84561
19505;73239
17905;52590
40151;23912
46163;62349
39909;73948
10637;53373
15904;61025
6743;40843
30645;62201
11661;30682
17368;22300
39612;28758
32605;5841
22654;85924
13400;13888
32403;33510
23468;67203
6310;11314
29866;69596
13336;60596
34570;64858
7318;9500
25179;28897
16994;61640
33158;34541
43573;73211
15115;81221
24713;13999
19524;54079
30840;9642
15372;19116
44849;79917
47989;68622
545;90154
22431;98005
41068;27387
27687;60798
26370;90176
18322;38258
41718;21531
11903;61684
8633;57353
24276;87891
6641;91879
33862;47385
35644;48078
47507;10241
14109;30592
29709;86109
46627;61577
28304;82333
42541;33674
9181;75957
11099;86105
42365;83163
43482;74382
32696;42647
12945;13844
33853;32118
8645;30147
1144;52699
34035;7538
4433;47297
36228;92423
33116;29307
49691;87493
48944;82201
25794;58566
32961;45282
16808;8650
3229;86315
31976;15454
7250;90837
45310;35283
39281;3205
261;17736
48688;9820
36098;87965
7756;57949
7167;68221
23518;47636
29009;24062
9179;54272
35491;22854
6173;92566
29179;46243
3595;15173
15926;81724
46094;21921
35512;36799
32252;36079
5610;4624
7150;78731
10435;25897
31613;51085
21660;76381
28911;70615
1231;8283
18562;2840
76;57000
32339;75961
1825;50318
11820;29336
29807;34524
14462;55611
19503;91585
363;42646
38872;52819
30490;69135
15406;36361
31902;24519
20908;55240
6356;72637
677;19843
39751;95340
2144;17749
18284;13289
10230;29682
37469;32981
25542;71039
21552;9630
5254;83093
44829;40053
41020;89112
30278;18598
45746;36921
45307;2347
25087;28126
4513;96411
5114;93870
10741;45206
45131;38846
19742;67005
16408;30742
3148;79807
13370;94162
14646;41419
904;94348
31945;32696
17703;29602
46960;55797
34279;44829
38613;98151
17871;66095
44019;28360
48327;5380
17725;68534
49507;81976
34723;44351
8860;67608
47659;39399
31708;83542
31344;65844
49584;81859
36254;65620
18584;9006
15895;32916
18630;19915
13795;19932
32943;28523
43766;57534
5037;83171
38533;14101
40465;25389
33519;61429
12300;77705
44266;98682
6229;84915
38803;40385
12913;42994
1715;13709
8592;18771
34895;37189
49646;37054
25749;85087
7500;96463
43327;18577
37900;49568
44585;69113
30279;20309
27690;56014
15292;93640
37284;74597
32485;54176
13200;40616
41265;174
47591;67651
5396;70177
635;15227
42719;99096
6154;71917
4857;30112
2027;4822
24143;81249
5944;92689
35147;28884
42200;51896
29185;17590
3477;59812
3359;45051
210;30365
14498;6227
43439;86766
43657;68933
9004;2744
15870;80462
1842;77662
27676;14205
37410;336
6506;7789
10840;34577
16203;21497
33052;20451
10657;27059
28435;41183
1594;16076
26621;63844
44130;97194
1599;76904
17186;83229
7801;29573
48393;56973
11641;65227
48;10484
24832;16396
13414;80274
10039;532
16286;81465
29563;18582
15116;64397
5403;29964
23410;11717
42976;39289
21960;44686
27392;88584
3999;93826
5443;12926
6504;18847
14534;40088
17967;45823
5204;17733
26121;32858
26245;81144
9837;58040
43207;45868
48456;69279
2224;97049
100;55750
32872;66396
20030;86481
1240;50447
47430;72038
4526;18252
13720;83386
12246;81544
35688;96600
34282;33809
48270;44021
24348;70229
12525;67673
38984;53306
34668;1383
12194;45036
20203;76654
17443;52970
13122;89215
21047;20723
29519;89935
41884;78793
24394;81507
35586;4458
14142;14748
41260;2742
43523;43481
1746;60767
28113;36811
5044;97413
27692;3549
46887;6962
17825;34353
29742;94540
44358;54011
5651;59787
15318;58157
18752;32375
34481;66484
30053;76974
18866;75876
16534;5045
21989;45989
10975;13187
14518;46361
8832;5934
31964;59514
17097;75046
15488;16689
15373;18285
49293;41455
24909;70365
42364;68487
47938;6478
18170;81693
36181;71825
6548;75511
30477;74114
39047;41054
19476;42433
14429;85842
40373;33714
19905;81178
7968;52543
11090;58431
21784;54140
20777;12087
23379;98976
28541;23139
458;15721
15410;40778
21004;93516
6319;17124
45517;15330
32527;70374
1710;83621
32831;44297
18151;32268
8384;51435
5096;73873
47747;78823
32764;56846
26132;16410
45238;8873
26688;27435
47159;52920
31097;46717
5226;15954
43900;47546
48060;17766
1032;43919
6744;22400
40987;7925
23294;18661
15038;60538
17586;13791
31721;91411
9367;93621
4537;82044
18606;44051
30445;22464
621;92104
35922;12617
35555;93772
28900;37817
458;41417
12435;98192
34463;75854
48276;9659
12;99559
47005;6051
16274;26559
16319;54556
44341;64366
36116;90553
29173;45181
33375;28789
41451;16991
43715;12966
5257;25390
28719;6274
38236;11793
27509;68548
9151;13758
16731;62873
26952;47442
31565;96604
14604;94437
10080;60373
17574;24078
37205;94600
32946;95536
37601;45890
5889;1180
44553;58953
14495;429
35075;46008
13574;4557
41309;94167
44607;97893
23939;74867
47070;9395
9960;42263
9066;84967
44507;99412
43937;13076
7510;96435
46982;27341
29895;1016
35729;53343
15489;98972
9186;35255
35804;13674
3741;85252
492;88157
4161;73867
23420;32486
27795;73883
9394;66451
43133;62957
9555;9784
13607;43337
5995;55431
16298;21648
5366;83525
26234;88045
6371;39768
13113;68394
32366;1052
28691;67342
21726;79437
31537;79775
18047;93298
21680;17199
16320;99795
12262;51147
19427;67697
3414;26906
7149;54844
43613;66009
26223;41531
21501;72620
22694;9138
4442;34880
40931;85376
15209;86951
46534;38929
30660;48627
11858;56440
29369;20388
32207;96120
46256;53012
514;22425
23103;54485
42608;38423
40805;38811
5806;57330
36002;33304
7919;35692
19750;14147
22679;32549
43246;61193
32364;80052
47096;94036
23836;46331
47050;83534
3127;75053
26458;22360
11943;84425
48468;98836
13890;52025
44253;76735
22340;98773
25837;10800
26420;90725
40033;69050
44855;91925
29303;33319
3337;79855
7516;97891
15597;81083
30516;71016
46301;20387
22792;96996
5935;29826
41911;6467
40551;66032
6400;99164
23050;65249
22120;62828
46205;66646
2842;43895
16943;2102
18318;78606
8245;42660
11055;56841
11553;78091
43173;51671
43152;49715
20006;83825
37132;28073
14503;34904
9202;1914
7362;21298
8564;94894
17944;52407
26527;49101
18287;84700
46851;7853
39234;85527
37861;72519
44787;91449
9518;56181
8771;27478
4047;71178
24785;91713
7119;92548
27919;73960
38051;26814
46088;38888
21260;70630
3475;30054
21245;7385
16370;10533
26588;44375
17434;97793
19981;46063
1128;99987
1394;99533
10452;8859
1779;97865
35325;12990
19935;53143
6292;93782
1894;60390
27258;59800
16657;35641
6545;90670
24454;16674
40686;72425
20630;4948
21650;83091
30004;84356
16005;97822
20712;2744
37091;93779
24225;52337
18389;51096
10209;60034
32816;88326
12073;14097
15647;89076
28819;97187
18584;71889
9402;28481
30020;55127
1589;82140
3839;57750
46854;77774
20547;30286
12062;65196
12247;16570
23291;77265
5853;33772
48197;95924
43526;80985
1291;69055
25776;40434
4004;22005
3886;96337
3328;17574
44617;18669
42187;56545
39497;15166
31974;80243
38830;74113
15211;14814
44128;93292
46441;33101
46806;78252
36974;27651
17268;83259
35235;80978
43277;97639
25206;97678
9092;78
45775;86642
7454;30167
16328;95919
8897;81744
42182;78780
17994;7489
29370;6864
23158;34524
49634;40686
43246;55669
14903;32910
30485;72142
37159;77091
7583;69179
44537;28035
36540;84017
20642;22983
35812;64394
33581;34956
25310;33971
30343;15151
39961;43968
30548;48171
6864;83655
43525;18620
27598;43026
6709;43483
40084;63540
41500;5779
10125;87348
15186;28189
40791;88723
23004;64159
33380;48581
36354;57341
1794;65114
37437;79468
20177;7559
38906;74173
21988;42459
39797;97024
27812;40437
15159;73969
43713;79903
32573;25107
27510;98794
35160;10825
33226;40796
1244;65878
44484;89164
1580;28967
11892;65783
36174;78226
13080;25230
19595;87285
18080;38246
18909;18120
44223;80271
